"""""""Hb Drainage Of Pilonida Cyst-Complicated""","45000077","CDM","450","RC","","","","","facility","both","","","","5133","1796.55","","","","","","","","","","","","","Gross Charge Type: Fsid 100"
"Fxn gene full gene sequence","81286","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","494.69","","","","","","","fee schedule","274.83","549.66","APC"
"Fxn gene known famil variant","81289","HCPCS","","","","","","","facility","outpatient","","","","","","Longevity","Medicare Managed Care Plan","201.87","","","","","","","fee schedule","185.2","370.4","APC"
"Fy gnotyp ackr1 exons 1-2","0187U","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","549.66","","","","","","","fee schedule","274.83","549.66","APC"
"G com bandage padded foam","A6605","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","2.83","","","","","","","fee schedule","1.57","3.14","APC"
"G com bandage tub protct lyr","A6607","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","2.5","","","","","","","fee schedule","1.25","2.5","APC"
"G com garm lwrleg/ft ngt cus","A6525","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","1393.02","","","","","","","fee schedule","773.9","1547.8","APC"
"G com garment arm nght custm","A6523","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","772.76","","","","","","","fee schedule","729.02","1458.04","APC"
"G com garment genital custm","A6571","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","1361.68","","","","","","","fee schedule","680.84","1361.68","APC"
"G com garment neck/head cust","A6567","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","813.23","","","","","","","fee schedule","800.42","1600.84","APC"
"G com garment neck/head cust","A6567","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1200.63","","","","","","","fee schedule","800.42","1600.84","APC"
"G com garmnt lwr leg/ft nght","A6524","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","394.84","","","","","","","fee schedule","383.34","766.68","APC"
"G com garmnt lwr leg/ft nght","A6524","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","690.01","","","","","","","fee schedule","383.34","766.68","APC"
"G com garmnt lwr leg/ft nght","A6524","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","575.01","","","","","","","fee schedule","383.34","766.68","APC"
"G com garmt bra night custm","A6529","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","1053.04","","","","","","","fee schedule","1053.04","2106.08","APC"
"G com stcking bk 18-30 custm","A6610","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","239.96","","","","","","","fee schedule","226.38","452.76","APC"
"G com stcking bk 40+ custm","A6555","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","230.91","","","","","","","fee schedule","226.38","452.76","APC"
"G com stcking thgh 40+ cust","A6558","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","320.17","","","","","","","fee schedule","320.17","640.34","APC"
"G com stcking thgh18-30 cust","A6556","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","315.21","","","","","","","fee schedule","310.25","620.5","APC"
"G com stcking thgh30-40 cust","A6557","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","310.25","","","","","","","fee schedule","310.25","620.5","APC"
"G com stckng waist18-30 cust","A6562","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","1116.91","","","","","","","fee schedule","1015.37","2030.74","APC"
"G com stckng waist30-40 cust","A6563","HCPCS","","","","","","","facility","outpatient","","","","","","Molina","Exchange","1523.06","","","","","","","fee schedule","1015.37","2030.74","APC"
"G comp bandage long stretch","A6597","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","1.58","","","","","","","fee schedule","1.55","3.1","APC"
"G comp bandage short stretch","A6599","HCPCS","","","","","","","facility","outpatient","","","","","","Devoted Health","Medicare Managed Care Plan","1.9","","","","","","","fee schedule","1.7","3.4","APC, OP Rate"
"G comp bandge liner lwr extr","A6594","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","36.8","","","","","","","fee schedule","35.05","70.1","APC"
"G-esoph reflx tst w/electrod","91035","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","986.44","","","","","","","fee schedule","704","1793.53","APC"
"G6pd full gene sequence","81249","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","606","","","","","","","fee schedule","600","1200","APC"
"GABAPENTIN 100 MG CAPSULE [18309]","68084-594-65","NDC","","","","","","","facility","both","1","EA","","0.17","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GABAPENTIN 250 MG/5 ML ORAL SOLUTION [29169]","50383-311-47","NDC","","","","","","","facility","both","1","EA","","10.82","3.79","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"GABAPENTIN 300 MG CAPSULE [18308]","0904-6666-61","NDC","","","","","","","facility","both","1","EA","","0.16","0.06","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GABAPENTIN 300 MG CAPSULE [18308]","62756-138-02","NDC","","","","","","","facility","both","1","EA","","0.08","0.03","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GADOBENATE DIMEGLUMINE 529 MG/ML(0.1 MMOL/0.2 ML) INTRAVENOUS SOLUTION [41137]","A9577","HCPCS","0270-5164-14","NDC","","","","","facility","both","1","EA","","24.69","8.64","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 ML"
"GALANTAMINE 4 MG TABLET [29806]","0054-0090-21","NDC","","","","","","","facility","both","1","EA","","0.64","0.22","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GEMFIBROZIL 600 MG TABLET [3378]","72603-206-01","NDC","","","","","","","facility","both","1","EA","","13.53","4.73","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GENTAMICIN 0.1 % TOPICAL CREAM [3423]","0168-0071-15","NDC","","","","","","","facility","both","1","EA","","132.58","46.40","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 TUBE"
"GENTAMICIN 0.1 % TOPICAL CREAM [3423]","0713-0683-15","NDC","","","","","","","facility","both","1","EA","","8.84","3.09","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 G"
"GENTAMICIN 40 MG/ML INJECTION SOLUTION [3426]","J1580","HCPCS","0409-1207-03","NDC","","","","","facility","both","1","EA","","124.98","43.74","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 VIAL"
"GI endoscopic ultrasound","76975","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Exchange","418.6","","","","","","","fee schedule","249.17","498.33","APC"
"GLIPIZIDE ER 10 MG TABLET, EXTENDED RELEASE 24 HR [37650]","16714-896-01","NDC","","","","","","","facility","both","1","EA","","0.39","0.14","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GLYBURIDE 2.5 MG TABLET [10126]","51079-872-20","NDC","","","","","","","facility","both","1","EA","","0.26","0.09","","","","","","","","","","","","","Gross Charge Type: pharmacy | NDC EA = 1 EACH"
"GTT-added samples","82952","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","3.98","","","","","","","fee schedule","3.92","7.84","APC"
"Gadoxetate disodium inj","A9581","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","16.68","","","","","","","fee schedule","14.71","17.93",""
"Gadoxetate disodium inj","A9581","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","14.71","","","","","","","fee schedule","14.71","17.93",""
"Galactose transferase test","82776","HCPCS","","","","","","","facility","outpatient","","","","","","Care Plus Health Plans","Medicare Managed Care Plan","11.93","","","","","","","fee schedule","11.74","23.48","APC"
"Galactose transferase test","82776","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Medicare Managed Care Plan","12.56","","","","","","","fee schedule","11.74","23.48","APC"
"Gallium ga-68 psma-11 ucsf","A9593","HCPCS","","","","","","","facility","outpatient","","","","","","Baycare","Medicare Managed Care Plan","566.63","","","","","","","fee schedule","550.13","1100.26","APC"
"Gallium ga-68 psma-11, ucla","A9594","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","367.14","","","","","","","fee schedule","363.5","727","APC"
"Gallium ga-68 psma-11, ucla","A9594","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Exchange","454.05","","","","","","","fee schedule","363.5","727",""
"Gamma globulin 1 CC inj","J1460","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","50.01","","","","","","","fee schedule","48.89","98.07","APC"
"Gamma globulin > 10 CC inj","J1560","HCPCS","","","","","","","facility","outpatient","","","","","","Bcbs","Medicare Managed Care Plan","173.25","","","","","","","fee schedule","170.48","602.88","APC"
"Gammagraft","Q4111","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","132.55","","","","","","","fee schedule","7.6","259.91","APC"
"Gammaplex injection","J1557","HCPCS","","","","","","","facility","outpatient","","","","","","Kaiser","Medicare Managed Care Plan","70.05","","","","","","","fee schedule","57.48","127.37","APC"
"Gamunex-c/gammaked","J1561","HCPCS","","","","","","","facility","outpatient","","","","","","Cigna","Ppo","55.25","","","","","","","fee schedule","48.35","97.93",""
"Gardner vag dna amp probe","87511","HCPCS","","","","","","","facility","outpatient","","","","","","Aetna","Medicare Managed Care Plan","35.44","","","","","","","fee schedule","35.09","70.18","APC"
"Gardner vag dna quant","87512","HCPCS","","","","","","","facility","outpatient","","","","","","Oscar","Exchange","83.52","","","","","","","fee schedule","41.76","83.52","APC"
"Gastric analy w/ph ea spec","82930","HCPCS","","","","","","","facility","outpatient","","","","","","Health First Health Plans","Medicare Managed Care Plan","12.08","","","","","","","fee schedule","6.71","13.42","APC"
"Gastric analy w/ph ea spec","82930","HCPCS","","","","","","","facility","outpatient","","","","","","Sunshine Health","Ambetter Value Exchange","10.16","","","","","","","fee schedule","6.71","13.42","APC"
"Gastric emptying imag study","78266","HCPCS","","","","","","","facility","outpatient","","","","","","Capital Health Plan Tallahassee","Medicare Managed Care Plan","567.01","","","","","","","fee schedule","567.01","1134.02","APC"
"Gastric emptying imag study","78266","HCPCS","","","","","","","facility","outpatient","","","","","","Freedom Health","Medicare Managed Care Plan","578.35","","","","","","","fee schedule","567.01","1134.02","APC"
"Gastric emptying imag study","78266","HCPCS","","","","","","","facility","outpatient","","","","","","Simply Healthcare","Medicare Managed Care Plan","601.03","","","","","","","fee schedule","567.01","1134.02","APC"
"Gastric motility studies","91020","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","409.16","","","","","","","fee schedule","389.68","972","APC"
"Gastroesophageal reflux exam","78262","HCPCS","","","","","","","facility","outpatient","","","","","","Ultimate Health Plans","Medicare Managed Care Plan","438.35","","","","","","","fee schedule","417.47","834.95","APC"
"Gastroesophageal reflux test","91034","HCPCS","","","","","","","facility","outpatient","","","","","","Unitedhealthcare","Hmo/Pos","972","","","","","","","fee schedule","389.68","972",""
"Gastrointestinal Hemorrhage With Cc","378","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Hmo","19793.91","","","","","","","fee schedule","7911.85","27557.39",""
"Gastrointestinal Hemorrhage With Cc","378","MS-DRG","","","","","","","facility","inpatient","","","","","","Cigna","Ppo","","","[Stop Loss: Total Charges > 310574 | Total % of Charge: 34.6] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: FEE SCHEDULE] [Transplants-Case Rate: FEE SCHEDULE]","","","","0","other","","","No services performed during 15-month lookback period."
"Gastrointestinal Hemorrhage With Cc","378","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Hmo","","","[Stop Loss: Total Charges > 80000 | Total % of Charge: 40] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Rehab-Per Diem: 700]","","","","0","other","","","No services performed during 15-month lookback period."
"Gastrointestinal Hemorrhage With Cc","378","MS-DRG","","","","","","","facility","inpatient","","","","","","Freedom Health","Medicare Managed Care Plan","11395.84","","","","","","","fee schedule","7911.85","27557.39","MSDRG Base Rate"
"Gastrointestinal Hemorrhage With Cc","378","MS-DRG","","","","","","","facility","inpatient","","","","","","Unitedhealthcare","Exchange","14515.41","","","","","","","fee schedule","7911.85","27557.39",""
