"Thrombin-Jmi: 1 Kit In 1 Carton (60793-217-21)  *  20 Ml In 1 Vial, Glass (60793-317-01)  *  20 Ml In 1 Vial, Glass (60793-221-09)","209768_60793021721","CDM","250","RC","60793021721","NDC",,,"facility","both","1","EA",,"1408.01","1408.01",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Thromblytic art/ven therapy","37213","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","6714.1",,,,,,,"fee schedule","1952","11385","APC"
"Thrombolytic venous therapy","37212","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","3514.53",,,,,,,"fee schedule","2572","7870",
"Thrombolytic venous therapy","37212","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","3262.04",,,,,,,"fee schedule","2572","7870","APC"
"Thrombolytic venous therapy","37212","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","4840.09",,,,,,,"fee schedule","2572","7870",
"Thromboplastin inhibition","85705","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","14.45",,,,,,,"fee schedule","7.22","20.42",
"Thromboplastin inhibition","85705","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","9.73",,,,,,,"fee schedule","7.22","20.42","APC"
"Thromboplastin time partial","85732","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","6.47",,,,,,,"fee schedule","4.85","13.72",
"Thromboxane urine","84431","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","36.87",,,,,,,"fee schedule","26.33","74.43","APC"
"Thumb fusion with graft","26842","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","4817",,,,,,,"fee schedule","3925","15429.7",
"Thyroglobulin antibody","86800","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","16.39",,,,,,,"fee schedule","11.93","33.73","APC"
"Thyroid imaging w/blood flow","78013","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","850.08",,,,,,,"fee schedule","226.98","920.33","APC"
"Thyroid met imaging body","78018","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","453.34",,,,,,,"fee schedule","361.71","1179.95",
"Thyroid met imaging/studies","78016","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","480.89",,,,,,,"fee schedule","324.56","920.33",
"Thyroid met uptake","78020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","111.7",,,,,,,"fee schedule","77.01","113.46",
"Thyroid, Parathyroid And Thyroglossal Procedures With Cc","626","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Thyroid, Parathyroid And Thyroglossal Procedures With Cc","626","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","25732.18",,,,,,,"fee schedule","15264.98","32361.76",
"Thyroid, Parathyroid And Thyroglossal Procedures With Cc","626","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Medicare Managed Care Plan","15264.98",,,,,,,"fee schedule","15264.98","32361.76","MSDRG Base Rate"
"Thyroid, Parathyroid And Thyroglossal Procedures With Cc","626","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Ppo",,"70",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Thyroid, Parathyroid And Thyroglossal Procedures With Mcc","625","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Thyroid, Parathyroid And Thyroglossal Procedures Without Cc/Mcc","627","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Peach State Health Plan","Medicaid Managed Care Plan",,,"[Inpatient Services: Payer leverages state specific Medicaid payment methodology. Available, referenceable algorithm logic found here: https://dch.georgia.gov/providers/provider-types/hospital-providers]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Thyroid, Parathyroid And Thyroglossal Procedures Without Cc/Mcc","627","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Hmo/Pos","26894.16",,,,,,,"fee schedule","13065.03","29170.67",
"Tibial arthroscopy/surgery","29855","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","7423.72",,,,,,,"fee schedule","4817","15429.7","APC"
"Tibial arthroscopy/surgery","29855","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","7175.28",,,,,,,"fee schedule","4817","15429.7",
"Tilt table evaluation","93660","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","2572",,,,,,,"fee schedule","374.29","2572",
"Timolol Maleate: 1 Bottle, Dropper In 1 Carton (60758-802-05)  / 5 Ml In 1 Bottle, Dropper","11561_60758080205","CDM","637","RC","60758080205","NDC",,,"facility","both","1","EA",,"13.25","13.25",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Timolol Maleate: 5 Ml In 1 Bottle, Plastic (61314-227-05)","11562_61314022705","CDM","637","RC","61314022705","NDC",,,"facility","both","1","EA",,"61.8","61.8",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tinnitus assessment","92625","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","129.06",,,,,,,"fee schedule","129.06","273.61","APC"
"Tis trnfr s/a/l 10 sq cm/<","14020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","6277",,,,,,,"fee schedule","2069.52","6293.23",
"Tis trnfr s/a/l 10 sq cm/<","14020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","2131.61",,,,,,,"fee schedule","2069.52","6293.23","APC"
"Tis trnfr s/a/l 10 sq cm/<","14020","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","2912",,,,,,,"fee schedule","2069.52","6293.23",
"Tiss exam molecular study","88387","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","13.01",,,,,,,"fee schedule","5.42","13.01",
"Tiss exam molecular study","88387","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","7.22",,,,,,,"fee schedule","5.42","13.01",
"Tissue culture lymphocyte","88230","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Medicare Managed Care Plan","118.82",,,,,,,"fee schedule","87.37","246.96","APC"
"Tissue exam by pathologist","88304","HCPCS",,,,,,,"facility","outpatient",,,,,,"Clover Health","Medicare Managed Care Plan","54.88",,,,,,,"fee schedule","23.54","110.81","APC"
"Tissue exam by pathologist","88304","HCPCS",,,,,,,"facility","outpatient",,,,,,"Oscar Health","Exchange","42.93",,,,,,,"fee schedule","23.54","110.81",
"Tissue exam by pathologist","88305","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","52.46",,,,,,,"fee schedule","26.23","110.81",
"Tissue exam by pathologist","88305","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","53.84",,,,,,,"fee schedule","26.23","110.81","APC"
"Tissue exam by pathologist","88307","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","283.41",,,,,,,"fee schedule","153.65","762.2",
"Tissue exam by pathologist","88309","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","517.42",,,,,,,"fee schedule","215.6","1713.21",
"Tissue homogenization cultr","87176","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","6.23",,,,,,,"fee schedule","4.41","12.47","APC"
"Tizanidine: 150 Tablet In 1 Bottle (55111-179-15)","14792_55111017915","CDM","637","RC","55111017915","NDC",,,"facility","both","1","EA",,"4.75","4.75",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tlh uterus 250 g or less","58570","HCPCS",,,,,,,"facility","outpatient",,,,,,"Devoted Health","Medicare Managed Care Plan","10661.98",,,,,,,"fee schedule","6187","22603.4","APC"
"Tlh uterus over 250 g","58572","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Value Secure Medicare Managed Care Plan","10768.6",,,,,,,"fee schedule","6187","22603.4","APC"
"Tlh uterus over 250 g","58572","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Hmo/Pos","10848.4",,,,,,,"fee schedule","6187","22603.4",
"Tlh w/t/o 250 g or less","58571","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","11385",,,,,,,"fee schedule","6187","22603.4",
"Tlh w/t/o uterus over 250 g","58573","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","6187",,,,,,,"fee schedule","6187","22603.4",
"Tlh w/t/o uterus over 250 g","58573","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","9172",,,,,,,"fee schedule","6187","22603.4",
"Tobramycin: 1 Vial In 1 Carton (39822-0412-1)  / 30 Ml In 1 Vial","11565_39822041201","CDM","636","RC","J3260","HCPCS","39822041201","NDC","facility","both","1","EA",,"22.28","22.28",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tolterodine Tartrate: 60 Tablet In 1 Bottle, Plastic (29300-239-16)","22782_29300023916","CDM","637","RC","29300023916","NDC",,,"facility","both","1","EA",,"11.97","11.97",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tolterodine Tartrate: 60 Tablet, Film Coated In 1 Bottle (33342-097-09)","22782_33342009709","CDM","637","RC","33342009709","NDC",,,"facility","both","1","EA",,"12.46","12.46",,,,,,,,,,,,,"Price is variable based on underlying billing methodology - especially, for drug and supply items."
"Tone decay hearing test","92563","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","38.59",,,,,,,"fee schedule","37.46","79.42","APC"
"Tongue removal neck surgery","41145","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","7268.12",,,,,,,"fee schedule","3925","8364.54",
"Tongue to lip surgery","41510","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Hmo/Pos","3590",,,,,,,"fee schedule","2572","7050.03",
"Tooth root removal","D7250","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","648.44","4840.09",
"Tot disc arthrp 2ntrspc lmbr","22860","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Exchange","2572",,,,,,,"fee schedule","2572","10674.37",
"Total lung lavage","32997","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","2912","5843.31",
"Total tau","84394","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","136.66",,,,,,,"fee schedule","128.92","273.31","APC"
"Toxoplasma antibody","86777","HCPCS",,,,,,,"facility","outpatient",,,,,,"Cigna","Healthspring Medicare Managed Care Plan","14.82",,,,,,,"fee schedule","10.79","30.51","APC"
"Toxoplasma antibody","86777","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Hmo/Pos","14.39",,,,,,,"fee schedule","10.79","30.51",
"Tp53 gene known famil vrnt","81353","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hpn Other Commercial Plan","261.8",,,,,,,"fee schedule","231","652.96",
"Tp53 gene known famil vrnt","81353","HCPCS",,,,,,,"facility","outpatient",,,,,,"Wellcare","Medicare Managed Care Plan","326.48",,,,,,,"fee schedule","231","652.96","APC"
"Tp53 gene trgt sequence alys","81352","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","698.56",,,,,,,"fee schedule","247.13","698.56","APC"
"Tp53 gene trgt sequence alys","81352","HCPCS",,,,,,,"facility","outpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","329.51",,,,,,,"fee schedule","247.13","698.56",
"Tprnl focal abltj mal prst8","0655T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","3826",,,,,,,"fee schedule","3295","11401.39",
"Tr retinal les preterm inf","67229","HCPCS",,,,,,,"facility","outpatient",,,,,,"Humana","Medicare Managed Care Plan","4840.09",,,,,,,"fee schedule","551.66","4840.09",
"Trabeculostomy int lsr w/scp","0622T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Hmo","5051.48",,,,,,,"fee schedule","3011.79","5594",
"Trabeculostomy interno laser","0621T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Aetna","Hpn Whole Health Other Commercial Plan","5594",,,,,,,"fee schedule","3011.79","8789.36",
"Trabeculostomy interno laser","0621T","HCPCS",,,,,,,"facility","outpatient",,,,,,"Ambetter Health","Peach State Exchange","8789.36",,,,,,,"fee schedule","3011.79","8789.36","APC"
"Tracheo-esophagoplasty cong","43314","HCPCS",,,,,,,"facility","outpatient",,,,,,"Bcbs","Blue Pathways Exchange","4419.21",,,,,,,"fee schedule","3051","7268.12",
"Tracheo-esophagoplasty cong","43314","HCPCS",,,,,,,"facility","outpatient",,,,,,"Kaiser","Hmo","3051",,,,,,,"fee schedule","3051","7268.12",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc","012","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange","66741.8",,,,,,,"fee schedule","39163.87","87115.18",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc","012","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Medicare Managed Care Plan","68625.8",,,,,,,"fee schedule","39163.87","87115.18",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Cc","012","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Kaiser","Hmo",,,"[Stop Loss: Total Charges > 258701 | Total % of Charge: 54.13] [Lesser Than Charges paid at %: 100] [Medical-Per Diem: 4009 Days: 1 Additional Days: 3196] [Surgical-Case Rate: 10825] [ICU-Per Diem: 4009] [CCU-Per Diem: 4009] [Step Down-Per Diem: 3345] [C-Section-Per Diem: 4272 Days: 1 Additional Days: 2927] [Normal Vaginal Delivery-Per Diem: 3720 Days: 1 Additional Days: 2927] [Nursery  Level 1- Boarder-Per Diem: 1190] [Nursery  Level 2-Per Diem: 2044] [Nursery  Level 3-Per Diem: 3019] [Nursery  Level 4-NICU-Per Diem: 3264] [Psych-Per Diem: 1448] [Rehab-Per Diem: 2500] [IP High Cost Drugs (%BC): 38] [IP Prosthetics/Implants/Devices (%BC): 76] [Transplants-Case Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange","87759.43",,,,,,,"fee schedule","50055.88","114548.59",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange",,,"[Stop Loss: Total Charges > 258976 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Nursery  Level 1- Boarder-Per Diem: 1487] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Alcohol/ Chemical Dependency-Per Diem: 1696] [Psych-Per Diem: 1696] [Rehab-Per Diem: 2046] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 44934 Days: 8 Additional Days: 4452] [PTCA-Per Diem: 17045 Days: 4 Additional Days: 4452] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Medicare Managed Care Plan",,,"[MSDRG Base Rate: FEE SCHEDULE]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy With Mcc","011","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Unitedhealthcare","Core/Charter/Nexus Other Commercial Plan","97369",,,,,,,"fee schedule","50055.88","114548.59",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy Without Cc/Mcc","013","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Exchange",,,"[Stop Loss: Total Charges > 258976 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Nursery  Level 1- Boarder-Per Diem: 1487] [Nursery  Level 2-Per Diem: 2066] [Nursery  Level 3-Per Diem: 2360] [Nursery  Level 4-NICU-Per Diem: 2697] [Alcohol/ Chemical Dependency-Per Diem: 1696] [Psych-Per Diem: 1696] [Rehab-Per Diem: 2046] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 44934 Days: 8 Additional Days: 4452] [PTCA-Per Diem: 17045 Days: 4 Additional Days: 4452] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]",,,,"0","other",,,"No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy Without Cc/Mcc","013","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos","52145.41",,,,,,,"fee schedule","27328.47","58144.05",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy Without Cc/Mcc","013","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Indemnity Traditional",,"95",,,,,"0","percent of total billed charges",,,"No services performed during 15-month lookback period."
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy Without Cc/Mcc","013","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Humana","Hmo/Pos","44315.6",,,,,,,"fee schedule","27328.47","58144.05",
"Tracheostomy For Face, Mouth And Neck Diagnoses Or Laryngectomy Without Cc/Mcc","013","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Optum","Ccn Government","27426.44",,,,,,,"fee schedule","27328.47","58144.05","MSDRG Base Rate"
"Tracheostomy With Mv >96 Hours Or Principal Diagnosis Except Face, Mouth And Neck Without Major O.R.","004","MS-DRG",,,,,,,"facility","inpatient",,,,,,"Aetna","Hmo/Pos",,,"[Stop Loss: Total Charges > 302159 | Total % of Charge: 55] [Lesser Than Charges paid at %: 100] [MSDRG Base Rate: FEE SCHEDULE] [Alcohol/ Chemical Dependency-Per Diem: 1979] [Psych-Per Diem: 1979] [Rehab-Per Diem: 2455] [IP High Cost Drugs ($): 0 Charge Threshold 1000 (%BC): 76] [IP Prosthetics/Implants/Devices ($): 0 Charge Threshold 400 (%BC): 76] [Cardiac Surgery-Per Diem: 52424 Days: 8 Additional Days: 5194] [PTCA-Per Diem: 19887 Days: 4 Additional Days: 5194] [Transplants-Case Rate: FEE SCHEDULE] [Pancreas Transplant (%BC): 80]","542509.74","542509.74","542509.74","1 through 10","other",,,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer's algorithm."
