IMP DEV JT SHDR TOTAL LVL 03,6288104,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Health Net,Commerical Exchange Product,,1455.30,,,,,,,539.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 03,6288104,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Health Net,Commerical Exchange Product,,1455.30,,,,,,,539.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 03,6288104,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Health Net,Medicaid,,603.68,,,,,,,539.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 04,6288112,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,United Healthcare,Commercial,,2057.50,,,,,,,770.60,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 05,2775286,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Health Net,Commerical Exchange Product,,2637.90,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 05,2775286,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Health Net,Commerical Exchange Product,,2637.90,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 08,2775310,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,17524.00000,5011.86000,"Cigna Healthcare of Arizona, Inc.",Commercial,,10041.25,,,,,,,7885.80,13143.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 08,2775310,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,"Health Choice Arizona, Inc.",Medicare Advantage,,5257.20,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 08,2775310,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Health Net,Medicare,,8762.00,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 09,2775336,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,"Health Choice Arizona, Inc.",Medicare Advantage,,6571.20,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 09,2775336,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,2065.60,16428.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT SHDR TOTAL LVL 09,2775336,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,9856.80,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 10,2775344,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,26284.00000,7517.22000,Aetna,Medical Rental,,13851.67,,,,,,,11827.80,19713.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 10,2775344,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,26284.00000,7517.22000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,2065.60,,,,,,,2065.60,19713.00,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV JT SHDR TOTAL LVL 12,6273932,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Aetna,Joint Venture,,15980.06,,,,,,,2065.60,26283.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 12,6273932,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Plotkin Health,Plotkin Health,,15769.80,,,,,,,2065.60,26283.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 12,6273932,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Provider Network of America,Commercial,,26283.00,,,,,,,2065.60,26283.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 13,6276273,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Aetna,Banner Employee Plans,,13246.46,,,,,,,2065.60,29568.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 14,6276281,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,24004.59,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 14,6276281,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Aetna,Designated Group,,21201.14,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 14,6276281,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Aetna,Qualified Health Plan,,9855.90,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 14,6276281,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Health Net,Commerical Exchange Product,,23654.16,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 14,6276281,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Health Net,Commerical Exchange Product,,23654.16,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 17,6298723,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,61324.00000,17538.66000,Provider Network of America,Commercial,,45993.00,,,,,,,27595.80,45993.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 17,6298723,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,61324.00000,17538.66000,Plotkin Health,Plotkin Health,,27595.80,,,,,,,2065.60,45993.00,percent of total billed charges,
IMP DEV JT SHDR TOTAL LVL 18,6298731,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,70084.00000,20044.02000,Health Net,Medicare,,35042.00,,,,,,,2065.60,52563.00,percent of total billed charges,
IMP DEV JT TOE LVL 01,2775468,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,Mercy Care,Medicaid,,1094.24,,,,,,,977.00,7079.18,percent of total billed charges,
IMP DEV JT TOE LVL 02,2775476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,"Health Choice Arizona, Inc.",Medicare Advantage,,2779.50,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT TOE LVL 02,2775476,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,Aetna,Designated Group,,4484.26,,,,,,,1853.00,7079.18,percent of total billed charges,
IMP DEV JT TOE LVL 03,2775484,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,13895.00000,3973.97000,Plotkin Health,Plotkin Health,,6252.75,,,,,,,6252.75,10421.25,percent of total billed charges,
IMP DEV JT TOE LVL 03,2775484,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Aetna,Qualified Health Plan,,3126.38,,,,,,,2065.60,10421.25,percent of total billed charges,
IMP DEV JT TOE LVL 04,2775492,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,17524.00000,5011.86000,Plotkin Health,Plotkin Health,,7885.80,,,,,,,7885.80,13143.00,percent of total billed charges,
IMP DEV JT TOE LVL 04,2775492,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,United Healthcare,UHC Doctor's Plan,,8499.14,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT TOE LVL 05,2775518,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Arizona Medical Network,Commercial,,15332.80,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 01,6289003,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,6105.00000,1746.03000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,2747.25,,,,,,,2747.25,4578.75,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 04,6289037,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Banner University Health Plan,AZ Medicaid - AHCCCS,,3925.38,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 04,6289037,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Banner University Health Plan,University Family Plan,,3925.38,,,,,,,2065.60,13143.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 05,6289045,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,21904.00000,6264.54000,"Cigna Healthcare of Arizona, Inc.",LocalFlex,,12003.39,,,,,,,9856.80,16428.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 05,6289045,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Banner University Health Plan,AZ Medicaid - AHCCCS,,4906.50,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 05,6289045,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,21904.00000,6264.54000,Health Net,Medicaid,,4906.50,,,,,,,2065.60,16428.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 07,6289060,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,30664.00000,8769.90000,"Cigna Healthcare of Arizona, Inc.",Commercial,,17570.47,,,,,,,13798.80,22998.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 07,6289060,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,Aetna,Medicare Advantage,,6132.80,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 07,6289060,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,Banner University Health Plan,AZ Medicaid - AHCCCS,,6868.74,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 07,6289060,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,United Healthcare,Commercial,,16374.58,,,,,,,2065.60,22998.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 08,6289078,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Oscar Health Plan,Commercial,,17522.00,,,,,,,2065.60,26283.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 10,6289094,CDM,278,RC,C1776,HCPCS,,,facility,inpatient,,,43804.00000,12527.94000,Aetna,Medical Rental,,23084.71,,,,,,,19711.80,32853.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 10,6289094,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Health Net,Commerical Exchange Product,,23654.16,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV JT WRIST TOTAL LVL 10,6289094,CDM,278,RC,C1776,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Health Net,Commerical Exchange Product,,23654.16,,,,,,,2065.60,32853.00,percent of total billed charges,
IMP DEV OCCL I-TUBAL CONTRCP LVL 02,2799252,CDM,278,RC,A4264,HCPCS,,,facility,outpatient,,,313.00000,89.52000,United Healthcare,UHC Doctor's Plan,,151.81,,,,,,,45.10,3302.07,percent of total billed charges,
IMP DEV OCCL I-TUBAL CONTRCP LVL 03,2799260,CDM,278,RC,A4264,HCPCS,,,facility,outpatient,,,594.00000,169.88000,Arizona Priority Care,Alignment Health Plans Medicare Advantage/Eternal Health Plan Medicare/SCAN Health Plan Medicare,,237.60,,,,,,,85.60,3302.07,percent of total billed charges,For services and procedures not listed Hospital will be reimbursed at 40% of Hospital's billed charges less any applicable co-payments. Implants not included in the Medicare global reimbursement shall be reimbursed at 40% of billed charges.
IMP DEV OCCL I-TUBAL CONTRCP LVL 05,2799286,CDM,278,RC,A4264,HCPCS,,,facility,outpatient,,,2695.00000,770.77000,Health Net,Medicare,,1347.50,,,,,,,388.35,3302.07,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 01,6284038,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,594.00000,169.88000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,7637.97,,,,,,,118.80,26176.65,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV OSSEO AUD INT&EXT LVL 02,6284046,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,1132.00000,323.75000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,509.40,,,,,,,509.40,849.00,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 02,6284046,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,1132.00000,323.75000,"Health Choice Arizona, Inc.",Medicare Advantage,,339.60,,,,,,,226.40,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 03,6284053,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,Aetna,Broad Network,,922.83,,,,,,,323.80,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 03,6284053,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,1619.00000,463.03000,Aetna,Qualified Health Plan,,364.27,,,,,,,323.80,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 04,6284061,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,2695.00000,770.77000,Aetna,Medical Rental,,1420.27,,,,,,,1212.75,2021.25,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 04,6284061,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,2695.00000,770.77000,Plotkin Health,Plotkin Health,,1212.75,,,,,,,1212.75,2021.25,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 05,6284079,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,4885.00000,1397.11000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,2198.25,,,,,,,977.00,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 06,6284087,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,6950.00000,1987.70000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,26176.65,,,,,,,1390.00,26176.65,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV OSSEO AUD INT&EXT LVL 06,6284087,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,6950.00000,1987.70000,Health Net,Medicaid,,3613.25,,,,,,,1390.00,26176.65,fee schedule,
IMP DEV OSSEO AUD INT&EXT LVL 07,6284095,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,9265.00000,2649.79000,Plotkin Health,Plotkin Health,,4169.25,,,,,,,4169.25,6948.75,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 08,6284103,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,Blue Cross Blue Shield of Arizona,BCBSAZ Workers Comp,,26176.65,,,,,,,2316.00,26176.65,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV OSSEO AUD INT&EXT LVL 09,6284111,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Aetna,Medicare Advantage,,2779.00,,,,,,,2779.00,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 09,6284111,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,13895.00000,3973.97000,Banner University Health Plan,University Family Plan,,3613.25,,,,,,,2779.00,26176.65,fee schedule,
IMP DEV OSSEO AUD INT&EXT LVL 10,6284129,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,17524.00000,5011.86000,Aetna,Designated Group,,8481.62,,,,,,,3504.80,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 13,6285167,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,30664.00000,8769.90000,Oscar Health Plan,Commercial,,15332.00,,,,,,,3613.25,26176.65,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 14,6285175,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,35044.00000,10022.58000,National Healthcare Solutions Inc (NHSI) and VIP Universal Medical Insurance Group (VUMI),NHSI VUMI,,15769.80,,,,,,,15769.80,26283.00,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 14,6285175,CDM,278,RC,L8690,HCPCS,,,facility,inpatient,,,35044.00000,10022.58000,Plotkin Health,Plotkin Health,,15769.80,,,,,,,15769.80,26283.00,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 14,6285175,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Aetna,Medicare Advantage,,7008.80,,,,,,,3613.25,26283.00,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 14,6285175,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,35044.00000,10022.58000,Aetna,Qualified Health Plan,,7884.90,,,,,,,3613.25,26283.00,percent of total billed charges,
IMP DEV OSSEO AUD INT&EXT LVL 15,6288278,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,39424.00000,11275.26000,Blue Cross Blue Shield of Arizona,BCBSAZ Alliance/Blue HPN,,20941.32,,,,,,,3613.25,29568.00,fee schedule,Reimbursement is lesser of 100% of BC or the BCBSAZ Fee Schedule.
IMP DEV OSSEO AUD INT&EXT LVL 16,6288369,CDM,278,RC,L8690,HCPCS,,,facility,outpatient,,,43804.00000,12527.94000,Quiktrip Corporation,Commercial,,23654.16,,,,,,,3613.25,32853.00,percent of total billed charges,
IMP DEV SYS BAROSTIM,6311567,CDM,278,RC,C1825,HCPCS,,,facility,outpatient,,,152211.00000,43532.35000,Aetna,Medicare Advantage,,30442.20,,,,,,,15410.00,114158.25,percent of total billed charges,
IMP DEV SYS BAROSTIM,6311567,CDM,278,RC,C1825,HCPCS,,,facility,outpatient,,,152211.00000,43532.35000,Blue Cross Blue Shield of Arizona,Medicare Supplemental Senior Preferred,,15410.00,,,,,,,15410.00,114158.25,fee schedule,"For Outpatient Covered Services in which Medicare has made payment, reimbursement is the remaining balance payable up to the Medicare Allowed Amount. For Outpatient Covered Services in which Medicare has not made payment, reimbursement is the lesser of 100% of Billed Charges or a percentage of the BCBSAZ Outpatient Fee Schedule."
IMP DEV TISS LOCAL/EXCISION LVL 01,6293641,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,594.00000,169.88000,United Healthcare,Commercial,,317.20,,,,,,,118.80,747.83,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 02,6293658,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,Arizona Medical Network,Commercial,,989.10,,,,,,,218.21,1059.75,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 02,6293658,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,1413.00000,404.12000,Quiktrip Corporation,Commercial,,763.02,,,,,,,218.21,1059.75,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 04,6293674,CDM,278,RC,C1819,HCPCS,,,facility,inpatient,,,3853.00000,1101.96000,Aetna,Medical Rental,,2030.53,,,,,,,1733.85,2889.75,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 04,6293674,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,3853.00000,1101.96000,Aetna,Medical Rental,,2030.53,,,,,,,218.21,2889.75,percent of total billed charges,"Multiple procedure processing -  Primary, Secondary, and Subsequent procedures reimbursed at 100% of contract rate."
IMP DEV TISS LOCAL/EXCISION LVL 06,6293690,CDM,278,RC,C1819,HCPCS,,,facility,inpatient,,,9265.00000,2649.79000,Quiktrip Corporation,Commercial,,5003.10,,,,,,,4169.25,6948.75,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 06,6293690,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,9265.00000,2649.79000,"Health Choice Arizona, Inc.",Medicare Advantage,,2779.50,,,,,,,218.21,6948.75,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 07,6293708,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,Health Net,Commerical Exchange Product,,6253.20,,,,,,,218.21,8685.00,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 07,6293708,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,Health Net,Commerical Exchange Product,,6253.20,,,,,,,218.21,8685.00,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 07,6293708,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,Provider Network of America,Commercial,,8685.00,,,,,,,218.21,8685.00,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 07,6293708,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,United Healthcare,Commercial,,6183.72,,,,,,,218.21,8685.00,percent of total billed charges,
IMP DEV TISS LOCAL/EXCISION LVL 07,6293708,CDM,278,RC,C1819,HCPCS,,,facility,outpatient,,,11580.00000,3311.88000,United Healthcare,UHC Core,,5871.06,,,,,,,218.21,8685.00,percent of total billed charges,
