SCREW BONE 7.3 X 45MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,411.35,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 45MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,171.40,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE 7.3 X 50MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,428.49,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 50MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,MagnaCare,Commercial,,685.58,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 50MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,171.40,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE 7.3 X 55MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,171.40,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE 7.3 X 60MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Excellus BlueCross BlueShield,Commercial,,716.18,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 65MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,MVP,Commercial,,428.49,,,,,,,171.40,895.12,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
SCREW BONE 7.3 X 65MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,United Healthcare,Commercial,,843.61,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 70MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,United Healthcare,Commercial,,843.61,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 75MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,171.40,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE 7.3 X 85MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Excellus BlueCross BlueShield,Medicare Advantage,,239.95,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 95MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,Capital District Physicians' Health Plan,Commercial,,641.88,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.3 X 95MM CANNULATED FULL THREAD SS CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,856.98000,856.98000,MagnaCare,Commercial,,685.58,,,,,,,171.40,895.12,percent of total billed charges,
SCREW BONE 7.5 X 35MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Excellus BlueCross BlueShield,Commercial,,5565.76,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 35MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,MagnaCare,Commercial,,5328.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 35MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,United Healthcare,Commercial,,6556.10,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 40MM SPINAL CANNULATED PRECEPT MODULAR CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3045.00000,3045.00000,NPPN,Commercial,,2740.50,,,,,,,521.43,2997.50,percent of total billed charges,
SCREW BONE 7.5 X 40MM SPINAL REDUCTION CANNULATED PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Coventry,Commercial,,5661.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 40MM SPINAL REDUCTION CANNULATED PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,United Healthcare,Managed Medicaid/Essential Plans,,1332.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 45MM SPINAL CANNULATED PRECEPT MODULAR CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3045.00000,3045.00000,Capital District Physicians' Health Plan,Commercial,,2280.70,,,,,,,521.43,2997.50,percent of total billed charges,
SCREW BONE 7.5 X 45MM SPINAL REDUCTION CANNULATED PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,3330.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 45MM SPINAL REDUCTION CANNULATED PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,MagnaCare,Commercial,,5328.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 50MM SPINAL CANNULATED POLYAXIAL PRECEPT CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Capital District Physicians' Health Plan,Commercial,,4988.34,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 50MM SPINAL CANNULATED POLYAXIAL PRECEPT CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,3330.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 50MM SPINAL CANNULATED POLYAXIAL PRECEPT CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,3196.80,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 50MM SPINAL CANNULATED POLYAXIAL PRECEPT CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Wellpath,Correctional Healthcare,,3663.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 55MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,EBPA,ERISA Welfare Plans,,5727.60,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 55MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,Empire BlueCross BlueShield,HMO,,5194.80,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 55MM SPINAL REDUCTION PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,6660.00000,6660.00000,MagnaCare,Commercial,,5328.00,,,,,,,521.43,6556.10,percent of total billed charges,
SCREW BONE 7.5 X 80MM CANN FT TI,278,RC,C1713,HCPCS,,,facility,outpatient,,,1334.08000,1334.08000,Wellpath,Correctional Healthcare,,733.74,,,,,,,266.82,1313.27,percent of total billed charges,
SCREW BONE 7.5 X 90MM CANN COMP HEADLESS ST TI,278,RC,C1713,HCPCS,,,facility,outpatient,,,2741.35000,2741.35000,MagnaCare,Commercial,,2193.08,,,,,,,521.43,2698.58,percent of total billed charges,
SCREW BONE 8 X 18MM CORTICAL MAKO HIP FEMORAL ST,278,RC,C1713,HCPCS,,,facility,outpatient,,,870.14000,870.14000,MVP,Commercial,,435.07,,,,,,,174.03,895.12,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
SCREW BONE 8.5 X 45MM SPINAL CANNULATED MODULAR PRECEPT,278,RC,C1713,HCPCS,,,facility,outpatient,,,3045.00000,3045.00000,MVP,Commercial,,1522.50,,,,,,,521.43,2997.50,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
SCREW BONE 8MM EMERGENCY MATRIX MIDFACE LIGHT BLUE TI CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,609.00000,609.00000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,292.32,,,,,,,121.80,895.12,percent of total billed charges,
SCREW BONE 8MM SELF DRILLING MATRIX MIDFACE TI CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,604.94000,604.94000,Cigna,Commercial,,589.82,,,,,,,120.99,895.12,percent of total billed charges,
SCREW BONE 9 X 90MM ILIAC POLYAXIAL VIPER PLUS T27 TI,278,RC,C1713,HCPCS,,,facility,outpatient,,,5824.17000,5824.17000,Empire BlueCross BlueShield,HMO,,4542.85,,,,,,,521.43,5733.31,percent of total billed charges,
SCREW BONE ACETABULAR FULL THREAD CANC SPHR HD 6.5X50MM REFLECTION 71332550,278,RC,C1713,HCPCS,,,facility,outpatient,,,173.97000,173.97000,Coventry,Commercial,,147.87,,,,,,,34.79,895.12,percent of total billed charges,
SCREW BONE ACTRK TI 3.3-4MM 32MM ORTHO FUSION ST,278,RC,C1713,HCPCS,,,facility,outpatient,,,1891.96000,1891.96000,NPPN,Commercial,,1702.76,,,,,,,378.39,1862.45,percent of total billed charges,
SCREW BONE AEQUALIS 4.3 X 26MM DISTAL HUMERAL FT CANN TI PURPLE NS,278,RC,C1713,HCPCS,,,facility,outpatient,,,812.00000,812.00000,Coventry,Commercial,,690.20,,,,,,,162.40,895.12,percent of total billed charges,
SCREW BONE AT2 IM TI FP 10MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2038.12000,2038.12000,United Healthcare,Managed Medicaid/Essential Plans,,407.62,,,,,,,407.62,2006.33,percent of total billed charges,
SCREW BONE AT2 IM TI FP 12MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,NPPN,Commercial,,1636.99,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2 IM TI FP 16.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,United Healthcare,Commercial,,3644.96,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 18.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Cigna,Commercial,,3610.15,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 18MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,521.43,2577.85,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE AT2 IM TI FP 18MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,Harvard Pilgrim,Commercial,,2094.96,,,,,,,521.43,2577.85,percent of total billed charges,
SCREW BONE AT2 IM TI FP 20.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,Empire BlueCross BlueShield,HMO,,1418.73,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2 IM TI FP 22.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Excellus BlueCross BlueShield,Medicare Advantage,,1036.76,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 22.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Harvard Pilgrim,Commercial,,2962.18,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 24.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,521.43,3644.96,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE AT2 IM TI FP 24.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Coventry,Commercial,,3147.31,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 26.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,521.43,2577.85,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE AT2 IM TI FP 26.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,521.43,2577.85,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE AT2 IM TI FP 28.0MM STD ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Cigna,Commercial,,3610.15,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2 IM TI FP 8.0MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,Capital District Physicians' Health Plan,Commercial,,1362.34,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2 IM TI FP 8.0MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,MagnaCare,Commercial,,1455.10,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2 IM TI FP 9.0MM MICRO ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Harvard Pilgrim,Commercial,,2962.18,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AT2M IM TI FP 18MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,873.06,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2M IM TI FP 18MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,Harvard Pilgrim,Commercial,,1455.10,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2M IM TI FP 20MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,United Healthcare,Managed Medicaid/Essential Plans,,523.74,,,,,,,521.43,2577.85,percent of total billed charges,
SCREW BONE AT2M IM TI FP 22MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,2618.70000,2618.70000,EBPA,ERISA Welfare Plans,,2252.08,,,,,,,521.43,2577.85,percent of total billed charges,
SCREW BONE AT2M IM TI FP 26MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,1818.88000,1818.88000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,873.06,,,,,,,363.78,1790.51,percent of total billed charges,
SCREW BONE AT2M IM TI FP 30MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,BlueCross BlueShield Vermont,Indemnity,,895.12,,,,,,,521.43,3644.96,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE AT2M IM TI FP 30MM MINI ACUTRAK 2 CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,3702.72000,3702.72000,Harvard Pilgrim,Commercial,,2962.18,,,,,,,521.43,3644.96,percent of total billed charges,
SCREW BONE AXSOS 4.0 X 40MM CORTEX NS,278,RC,C1713,HCPCS,,,facility,outpatient,,,423.21000,423.21000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,84.64,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE BIRMINGHAM 24MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Excellus BlueCross BlueShield,Medicare Advantage,,76.76,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 28MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Excellus BlueCross BlueShield,Commercial,,229.09,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 28MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,NPPN,Commercial,,246.72,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 36MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Excellus BlueCross BlueShield,Commercial,,229.09,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 52MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,137.06,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 52MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,EBPA,ERISA Welfare Plans,,235.75,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 52MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,54.83,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE BIRMINGHAM 56MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Capital District Physicians' Health Plan,Managed Medicaid/Essential Plans,,137.06,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 56MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,NPPN,Commercial,,246.72,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 64MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Aetna,Medicare Advantage,,126.10,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 64MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Capital District Physicians' Health Plan,Commercial,,205.32,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 68MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,Cigna,Commercial,,267.28,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 68MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,274.13000,274.13000,United Healthcare,Managed Medicaid/Essential Plans,,54.83,,,,,,,54.83,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 76MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,343.23000,343.23000,BlueCross BlueShield Vermont,The Vermont Health Plan/Vermont Health Partnership,,698.94,,,,,,,68.65,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE BIRMINGHAM 76MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,343.23000,343.23000,Capital District Physicians' Health Plan,Commercial,,257.08,,,,,,,68.65,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 80MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,343.23000,343.23000,Harvard Pilgrim,Commercial,,274.58,,,,,,,68.65,895.12,percent of total billed charges,
SCREW BONE BIRMINGHAM 88MM ORTHO DYSPLASIA CUP     CO,278,RC,C1713,HCPCS,,,facility,outpatient,,,343.23000,343.23000,NPPN,Commercial,,308.91,,,,,,,68.65,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.4 X 10MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,United Healthcare,Commercial,,239.80,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.4 X 10MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,48.72,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE CANC ST STERNALOCK 2.4 X 12MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,United Healthcare,Commercial,,239.80,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.4 X 16MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Cigna,Commercial,,237.51,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.4 X 18MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Aetna,Medicare Advantage,,112.06,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.4 X 8MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Veterans Affairs Community Care Network,Veterans Administration,,521.43,,,,,,,48.72,895.12,fee schedule,Reimbursement will be capped at line item charge.
SCREW BONE CANC ST STERNALOCK 2.7 X 14MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Excellus BlueCross BlueShield,Managed Medicaid/Essential Plans,,116.93,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANC ST STERNALOCK 2.7 X 18MM,278,RC,C1713,HCPCS,,,facility,outpatient,,,243.60000,243.60000,Excellus BlueCross BlueShield,Commercial,,203.58,,,,,,,48.72,895.12,percent of total billed charges,
SCREW BONE CANCELLOUS 5X24MM SELF TAPPING TRIGEN HUMERAL NAIL TI,278,RC,C1713,HCPCS,,,facility,outpatient,,,519.36000,519.36000,MVP,Commercial,,259.68,,,,,,,103.87,895.12,percent of total billed charges,"Implants with charges equal to or greater than $30,000 are reimbursed at 40% of charges."
